Timestamp,Vehicle_Count,Traffic_Speed_kmh,Road_Occupancy_%,Traffic_Light_State,Weather_Condition,Accident_Report,Traffic_Condition,Hour,DayOfWeek,Date
2024-03-03 01:05:00,48,17.39865055243794,40.26525505802914,Yellow,Fog,0,High,1,Sunday,2024-03-03
2024-03-03 01:10:00,248,7.666725732294256,82.53107247365477,Red,Rain,0,High,1,Sunday,2024-03-03
2024-03-03 01:15:00,246,57.24608498321691,78.69890112975237,Yellow,Clear,0,High,1,Sunday,2024-03-03
2024-03-03 01:20:00,214,9.337918465923252,74.07873638197263,Green,Fog,1,High,1,Sunday,2024-03-03
2024-03-03 01:25:00,172,10.695594625488596,75.0534553307564,Red,Fog,0,High,1,Sunday,2024-03-03
2024-03-03 01:30:00,285,65.9808335015314,78.22021950771348,Red,Clear,0,High,1,Sunday,2024-03-03
2024-03-03 01:35:00,112,30.088280009740707,37.047132517927096,Yellow,Fog,0,Medium,1,Sunday,2024-03-03
2024-03-03 01:40:00,294,55.00104435977352,91.33330791788276,Red,Rain,0,High,1,Sunday,2024-03-03
2024-03-03 01:45:00,215,62.361105776396975,78.62478309320944,Yellow,Fog,0,High,1,Sunday,2024-03-03
2024-03-03 01:50:00,194,36.47368791636171,19.34362306311384,Yellow,Fog,0,Medium,1,Sunday,2024-03-03
2024-03-03 01:55:00,199,35.40749081892551,79.6552121529658,Red,Fog,0,Medium,1,Sunday,2024-03-03
2024-03-03 02:00:00,220,30.75784885678617,35.31188106718123,Green,Fog,0,High,2,Sunday,2024-03-03
2024-03-03 02:05:00,283,79.8917161971516,35.408240652690054,Green,Fog,0,High,2,Sunday,2024-03-03
2024-03-03 02:10:00,125,24.224927202359325,30.953505473832134,Red,Rain,0,Medium,2,Sunday,2024-03-03
2024-03-03 02:15:00,189,16.49410829201753,34.74767981212494,Yellow,Fog,0,High,2,Sunday,2024-03-03
2024-03-03 02:20:00,110,30.261112429229467,90.43461411307472,Red,Fog,0,High,2,Sunday,2024-03-03
2024-03-03 02:25:00,269,28.98257695553994,90.92074109872172,Yellow,Rain,0,High,2,Sunday,2024-03-03
2024-03-03 02:30:00,88,41.63040254297098,37.789137168739735,Red,Clear,0,Low,2,Sunday,2024-03-03
2024-03-03 02:35:00,222,20.28202522128613,56.08461098714336,Yellow,Fog,1,High,2,Sunday,2024-03-03
2024-03-03 02:40:00,162,72.31204805559382,66.90830554044501,Green,Rain,0,Medium,2,Sunday,2024-03-03
2024-03-03 02:45:00,185,6.134579691584337,61.75281961247791,Yellow,Clear,0,High,2,Sunday,2024-03-03
2024-03-03 02:50:00,293,11.41790818523921,78.97645740108447,Yellow,Clear,0,High,2,Sunday,2024-03-03
2024-03-03 02:55:00,219,6.187062917784515,77.5242637803202,Green,Rain,0,High,2,Sunday,2024-03-03
2024-03-03 03:00:00,52,78.40660380652105,84.82348382710563,Red,Fog,0,High,3,Sunday,2024-03-03
2024-03-03 03:05:00,222,56.8469583577923,54.06098603092057,Green,Fog,0,High,3,Sunday,2024-03-03
2024-03-03 03:10:00,133,43.08488302171356,26.023744163940464,Green,Fog,0,Medium,3,Sunday,2024-03-03
2024-03-03 03:15:00,134,50.470065154306695,79.24468115967495,Green,Rain,0,Medium,3,Sunday,2024-03-03
2024-03-03 03:20:00,84,62.40722979357528,23.243886087023064,Green,Fog,0,Low,3,Sunday,2024-03-03
2024-03-03 03:25:00,168,54.68009220702055,62.918330464589765,Green,Rain,0,Medium,3,Sunday,2024-03-03
2024-03-03 03:30:00,211,79.29971967309167,57.40402988299275,Yellow,Rain,0,High,3,Sunday,2024-03-03
2024-03-03 03:35:00,252,40.95938881756205,80.57964779778743,Yellow,Rain,0,High,3,Sunday,2024-03-03
2024-03-03 03:40:00,68,8.920417528040094,74.69504267406057,Red,Fog,0,High,3,Sunday,2024-03-03
2024-03-03 03:45:00,43,27.20024545285615,59.07124416595804,Yellow,Clear,0,Medium,3,Sunday,2024-03-03
2024-03-03 03:50:00,295,36.27082003730758,92.5117486275969,Red,Rain,0,High,3,Sunday,2024-03-03
2024-03-03 03:55:00,48,77.96271902527663,77.91276945354147,Red,Clear,0,Medium,3,Sunday,2024-03-03
2024-03-03 04:00:00,210,35.34716430413152,98.30374403117682,Red,Rain,0,High,4,Sunday,2024-03-03
2024-03-03 04:05:00,40,46.55890304031165,64.628544324519,Yellow,Rain,0,Medium,4,Sunday,2024-03-03
2024-03-03 04:10:00,253,35.33503473391148,91.99569949883517,Red,Rain,0,High,4,Sunday,2024-03-03
2024-03-03 04:15:00,150,55.22064514855926,54.86267063369164,Yellow,Fog,1,High,4,Sunday,2024-03-03
2024-03-03 04:20:00,221,12.3187452955549,67.82460496052153,Green,Clear,0,High,4,Sunday,2024-03-03
2024-03-03 04:25:00,47,43.929674236387406,52.41419524938047,Green,Clear,1,High,4,Sunday,2024-03-03
2024-03-03 04:30:00,69,28.84613570737441,16.19357031406377,Yellow,Clear,0,Medium,4,Sunday,2024-03-03
2024-03-03 04:35:00,236,16.383499109172664,99.5028693017997,Yellow,Fog,0,High,4,Sunday,2024-03-03
2024-03-03 04:40:00,40,26.54939291546985,70.57254045976474,Red,Clear,0,Medium,4,Sunday,2024-03-03
2024-03-03 04:45:00,290,69.8592361931748,63.575500851123486,Green,Rain,0,High,4,Sunday,2024-03-03
2024-03-03 04:50:00,197,11.977447665220287,87.7768370661507,Yellow,Clear,0,High,4,Sunday,2024-03-03
2024-03-03 04:55:00,284,25.404868918744583,87.36613519640024,Yellow,Rain,0,High,4,Sunday,2024-03-03
2024-03-03 05:00:00,276,32.12909284265447,76.89939347812087,Yellow,Rain,0,High,5,Sunday,2024-03-03
2024-03-03 05:05:00,125,20.14381067027313,29.333296716227803,Red,Rain,0,Medium,5,Sunday,2024-03-03
2024-03-03 05:10:00,271,11.103497416968862,31.01619470336867,Yellow,Fog,0,High,5,Sunday,2024-03-03
2024-03-03 05:15:00,10,42.41417911824977,24.45298033971848,Yellow,Fog,0,Low,5,Sunday,2024-03-03
2024-03-03 05:20:00,207,8.689165169832256,38.77781723811215,Red,Rain,0,High,5,Sunday,2024-03-03
2024-03-03 05:25:00,30,39.59804459589628,94.55141606344216,Red,Rain,0,High,5,Sunday,2024-03-03
2024-03-03 05:30:00,253,18.453928413596348,88.17758431662836,Green,Rain,0,High,5,Sunday,2024-03-03
2024-03-03 05:35:00,112,58.314040177421184,27.00037286851793,Red,Clear,0,Medium,5,Sunday,2024-03-03
2024-03-03 05:40:00,231,73.39847528642825,78.18219362150147,Yellow,Clear,0,High,5,Sunday,2024-03-03
2024-03-03 05:45:00,224,8.040662326978902,42.59885219864741,Red,Clear,0,High,5,Sunday,2024-03-03
2024-03-03 05:50:00,199,49.91975138186792,12.490337627998397,Red,Clear,0,Medium,5,Sunday,2024-03-03
2024-03-03 05:55:00,168,55.49380100111174,39.4459361420914,Green,Rain,0,Medium,5,Sunday,2024-03-03
2024-03-03 06:00:00,256,49.6294418119034,77.83152398620963,Green,Fog,0,High,6,Sunday,2024-03-03
2024-03-03 06:05:00,234,47.81428324165645,46.28482944389239,Green,Clear,0,High,6,Sunday,2024-03-03
2024-03-03 06:10:00,30,61.03682806150154,91.21482885351764,Yellow,Clear,0,High,6,Sunday,2024-03-03
2024-03-03 06:15:00,264,27.21731518537315,48.99918755186779,Red,Rain,0,High,6,Sunday,2024-03-03
2024-03-03 06:20:00,97,29.59432064209969,79.58626786103602,Yellow,Fog,0,Medium,6,Sunday,2024-03-03
2024-03-03 06:25:00,290,7.535573778821143,29.390715487322048,Red,Clear,0,High,6,Sunday,2024-03-03
2024-03-03 06:30:00,135,63.046986644100855,98.37699813918724,Red,Fog,0,High,6,Sunday,2024-03-03
2024-03-03 06:35:00,125,7.0459459352032745,93.84550053107198,Green,Rain,0,High,6,Sunday,2024-03-03
2024-03-03 06:40:00,39,49.49046623239216,73.13000855043364,Yellow,Rain,0,Medium,6,Sunday,2024-03-03
2024-03-03 06:45:00,43,14.538940945504596,21.999572379676454,Red,Clear,0,High,6,Sunday,2024-03-03
2024-03-03 06:50:00,63,77.71193930692588,33.86732540872826,Red,Rain,1,High,6,Sunday,2024-03-03
2024-03-03 06:55:00,268,7.231297819517258,62.49666681847951,Green,Rain,0,High,6,Sunday,2024-03-03
2024-03-03 07:00:00,114,78.72076105399452,18.094435139267567,Green,Fog,0,Medium,7,Sunday,2024-03-03
2024-03-03 07:05:00,205,35.035631947642074,20.66111333138934,Yellow,Clear,0,High,7,Sunday,2024-03-03
2024-03-03 07:10:00,19,63.48476500369176,50.79538244123382,Green,Clear,0,Medium,7,Sunday,2024-03-03
2024-03-03 07:15:00,158,62.71850031980108,74.99576314825248,Green,Clear,0,Medium,7,Sunday,2024-03-03
2024-03-03 07:20:00,200,56.55894630117147,67.44736863656428,Red,Rain,0,Medium,7,Sunday,2024-03-03
2024-03-03 07:25:00,113,7.661831187484637,29.87567342132571,Green,Fog,0,High,7,Sunday,2024-03-03
2024-03-03 07:30:00,177,66.79092109947328,97.8461153958476,Green,Fog,1,High,7,Sunday,2024-03-03
2024-03-03 07:35:00,94,27.188483246026944,37.74829802306088,Yellow,Rain,0,Medium,7,Sunday,2024-03-03
2024-03-03 07:40:00,246,40.145171439229,75.46944041720222,Red,Rain,0,High,7,Sunday,2024-03-03
2024-03-03 07:45:00,204,77.54430576796747,15.838442771114298,Red,Rain,0,High,7,Sunday,2024-03-03
2024-03-03 07:50:00,61,13.60027400062395,25.264523262130066,Yellow,Rain,0,High,7,Sunday,2024-03-03
2024-03-03 07:55:00,281,46.23597282838067,87.12045628942742,Green,Rain,0,High,7,Sunday,2024-03-03
2024-03-03 08:00:00,227,67.3519567855505,91.9200621787025,Red,Fog,0,High,8,Sunday,2024-03-03
2024-03-03 08:05:00,135,60.60687754499035,80.49966825616255,Green,Clear,0,High,8,Sunday,2024-03-03
2024-03-03 08:10:00,132,11.992905120721332,93.25565905695724,Red,Rain,0,High,8,Sunday,2024-03-03
2024-03-03 08:15:00,216,49.14932610262525,97.50847036587872,Red,Fog,0,High,8,Sunday,2024-03-03
2024-03-03 08:20:00,116,21.728662773266528,43.17746498889716,Yellow,Fog,0,Medium,8,Sunday,2024-03-03
2024-03-03 08:25:00,253,17.19321364717812,10.471281622757733,Yellow,Fog,0,High,8,Sunday,2024-03-03
2024-03-03 08:30:00,218,47.46981625899856,75.7892924210636,Yellow,Fog,0,High,8,Sunday,2024-03-03
2024-03-03 08:35:00,239,74.54168611308017,12.437291510099378,Yellow,Fog,0,High,8,Sunday,2024-03-03
2024-03-03 08:40:00,270,30.391593787520375,14.788522831936415,Green,Fog,0,High,8,Sunday,2024-03-03
2024-03-03 08:45:00,35,58.21621910252247,87.73233064552366,Green,Fog,0,High,8,Sunday,2024-03-03
2024-03-03 08:50:00,214,66.86733069328174,77.76283675359586,Yellow,Fog,0,High,8,Sunday,2024-03-03
2024-03-03 08:55:00,194,44.33464861557113,21.850826730347585,Red,Rain,0,Medium,8,Sunday,2024-03-03
2024-03-03 09:00:00,160,45.52327574480434,41.40176046068571,Yellow,Rain,0,Medium,9,Sunday,2024-03-03
2024-03-03 09:05:00,271,69.1770619404817,31.3476777858195,Yellow,Clear,0,High,9,Sunday,2024-03-03
2024-03-03 09:10:00,155,76.17917826446808,18.560744736838032,Yellow,Rain,0,Medium,9,Sunday,2024-03-03
2024-03-03 09:15:00,25,33.07670215951124,40.22481366866338,Green,Clear,0,Medium,9,Sunday,2024-03-03
2024-03-03 09:20:00,185,17.97991720690649,33.9055465470226,Yellow,Rain,0,High,9,Sunday,2024-03-03
2024-03-03 09:25:00,215,23.492886259736032,84.7673863654583,Yellow,Rain,0,High,9,Sunday,2024-03-03
2024-03-03 09:30:00,70,78.83683892530667,67.55049097965147,Yellow,Rain,0,Medium,9,Sunday,2024-03-03
2024-03-03 09:35:00,124,51.7694772374932,77.70768836305703,Red,Rain,0,Medium,9,Sunday,2024-03-03
2024-03-03 09:40:00,247,68.19983883815141,86.6785896535399,Green,Rain,0,High,9,Sunday,2024-03-03
2024-03-03 09:45:00,163,45.12711539830182,98.5798294897653,Red,Fog,0,High,9,Sunday,2024-03-03
2024-03-03 09:50:00,221,11.263074144679567,17.523521309172494,Yellow,Fog,0,High,9,Sunday,2024-03-03
2024-03-03 09:55:00,107,15.919422732821763,88.73044916153867,Green,Rain,0,High,9,Sunday,2024-03-03
2024-03-03 10:00:00,273,45.692817439943255,26.276784908393584,Yellow,Clear,0,High,10,Sunday,2024-03-03
2024-03-03 10:05:00,239,29.92127851660016,58.0775805316586,Red,Clear,1,High,10,Sunday,2024-03-03
2024-03-03 10:10:00,275,34.846690522782666,10.669940504576106,Green,Rain,0,High,10,Sunday,2024-03-03
2024-03-03 10:15:00,74,21.18736626868532,69.52070351897648,Green,Fog,0,Medium,10,Sunday,2024-03-03
2024-03-03 10:20:00,245,40.13596752243035,34.44014245166373,Green,Clear,0,High,10,Sunday,2024-03-03
2024-03-03 10:25:00,168,77.84024017312464,34.236610948842696,Red,Fog,0,Medium,10,Sunday,2024-03-03
2024-03-03 10:30:00,186,6.00949990699549,43.38507833416601,Red,Fog,0,High,10,Sunday,2024-03-03
2024-03-03 10:35:00,35,49.39407867176368,46.34789600461486,Yellow,Fog,0,Low,10,Sunday,2024-03-03
2024-03-03 10:40:00,155,12.119047454248822,31.08965982684481,Yellow,Rain,1,High,10,Sunday,2024-03-03
2024-03-03 10:45:00,267,19.96085749727827,66.90708514730315,Yellow,Fog,0,High,10,Sunday,2024-03-03
2024-03-03 10:50:00,244,17.793420872269145,32.558701724181034,Yellow,Fog,0,High,10,Sunday,2024-03-03
2024-03-03 10:55:00,167,10.265998873467776,23.77153320848764,Green,Fog,0,High,10,Sunday,2024-03-03
2024-03-03 11:00:00,30,41.19380377436168,24.1588524054767,Green,Clear,0,Low,11,Sunday,2024-03-03
2024-03-03 11:05:00,142,31.45821806649201,42.98667008016449,Green,Fog,0,Medium,11,Sunday,2024-03-03
2024-03-03 11:10:00,43,55.44952569057893,18.04248250428712,Yellow,Rain,0,Low,11,Sunday,2024-03-03
2024-03-03 11:15:00,191,23.020038265731948,68.21835623642099,Yellow,Rain,0,Medium,11,Sunday,2024-03-03
2024-03-03 11:20:00,44,34.70156345214313,70.40355013964201,Red,Clear,1,High,11,Sunday,2024-03-03
2024-03-03 11:25:00,291,45.8342234247508,57.843113522218665,Yellow,Fog,0,High,11,Sunday,2024-03-03
2024-03-03 11:30:00,290,7.349101766676762,29.134058750362296,Green,Fog,0,High,11,Sunday,2024-03-03
2024-03-03 11:35:00,86,72.28451088694297,18.601373314147207,Red,Clear,1,High,11,Sunday,2024-03-03
2024-03-03 11:40:00,56,68.22652465292018,10.593698023990886,Yellow,Rain,0,Low,11,Sunday,2024-03-03
2024-03-03 11:45:00,10,64.15213826929943,82.57008731099111,Yellow,Fog,0,High,11,Sunday,2024-03-03
2024-03-03 11:50:00,247,53.829903221892366,30.079342966669003,Red,Rain,0,High,11,Sunday,2024-03-03
2024-03-03 11:55:00,224,33.544536266896785,52.71445321333321,Yellow,Fog,1,High,11,Sunday,2024-03-03
2024-03-03 12:00:00,219,41.212285071650655,94.97867446537492,Yellow,Fog,1,High,12,Sunday,2024-03-03
2024-03-03 12:05:00,243,26.81456725039045,47.45024102217309,Red,Fog,0,High,12,Sunday,2024-03-03
2024-03-03 12:10:00,193,27.92727474461661,31.67870644064633,Green,Rain,0,Medium,12,Sunday,2024-03-03
2024-03-03 12:15:00,299,7.275461909556729,39.26849128752269,Yellow,Clear,0,High,12,Sunday,2024-03-03
2024-03-03 12:20:00,118,55.42245888650398,11.088651515969318,Yellow,Fog,0,Medium,12,Sunday,2024-03-03
2024-03-03 12:25:00,210,57.731558499708434,84.73317928765785,Green,Fog,0,High,12,Sunday,2024-03-03
2024-03-03 12:30:00,103,7.433808716972832,87.78046383675425,Green,Rain,0,High,12,Sunday,2024-03-03
2024-03-03 12:35:00,139,66.1502604531781,27.75935933509936,Green,Fog,0,Medium,12,Sunday,2024-03-03
2024-03-03 12:40:00,44,26.184927641264757,55.916678753708766,Red,Rain,0,Medium,12,Sunday,2024-03-03
2024-03-03 12:45:00,245,10.320381236454278,41.99603786047885,Yellow,Rain,0,High,12,Sunday,2024-03-03
2024-03-03 12:50:00,49,40.07207596610526,64.9738387181943,Green,Fog,0,Medium,12,Sunday,2024-03-03
2024-03-03 12:55:00,260,58.355625684389885,28.50764853945345,Red,Rain,0,High,12,Sunday,2024-03-03
2024-03-03 13:00:00,53,11.525511201913789,57.50721348780471,Red,Rain,0,High,13,Sunday,2024-03-03
2024-03-03 13:05:00,26,61.004991189678606,92.00636422167356,Yellow,Fog,0,High,13,Sunday,2024-03-03
2024-03-03 13:10:00,110,66.58590540568258,79.52886466757067,Yellow,Clear,0,Medium,13,Sunday,2024-03-03
2024-03-03 13:15:00,249,7.321024871453398,66.68597981460285,Yellow,Fog,0,High,13,Sunday,2024-03-03
2024-03-03 13:20:00,65,58.74814211990716,31.197135895132885,Red,Rain,0,Low,13,Sunday,2024-03-03
2024-03-03 13:25:00,155,76.71856001326364,66.19874379102552,Green,Fog,0,Medium,13,Sunday,2024-03-03
2024-03-03 13:30:00,269,69.39632337791383,20.356941298425703,Green,Fog,0,High,13,Sunday,2024-03-03
2024-03-03 13:35:00,237,52.010138337001706,25.898487330601768,Yellow,Fog,0,High,13,Sunday,2024-03-03
2024-03-03 13:40:00,135,7.997745154015332,96.89796173461778,Green,Rain,0,High,13,Sunday,2024-03-03
2024-03-03 13:45:00,240,22.497929180590543,29.88362938624906,Yellow,Rain,0,High,13,Sunday,2024-03-03
2024-03-03 13:50:00,218,50.25586758547236,30.56072598031763,Red,Rain,0,High,13,Sunday,2024-03-03
2024-03-03 13:55:00,130,60.75527883503835,26.412371860816663,Yellow,Fog,0,Medium,13,Sunday,2024-03-03
2024-03-03 14:00:00,41,12.98096911827356,44.87796305779146,Yellow,Rain,0,High,14,Sunday,2024-03-03
2024-03-03 14:05:00,31,24.352521633254288,63.763296971935816,Green,Clear,0,Medium,14,Sunday,2024-03-03
2024-03-03 14:10:00,12,78.31069514598346,87.70414233311735,Red,Rain,1,High,14,Sunday,2024-03-03
2024-03-03 14:15:00,36,52.72676302042882,39.86042169811306,Green,Rain,0,Low,14,Sunday,2024-03-03
2024-03-03 14:20:00,21,64.07567056835424,50.18619495594976,Red,Fog,0,Medium,14,Sunday,2024-03-03
2024-03-03 14:25:00,43,15.635594599213292,55.72796358406066,Green,Fog,0,High,14,Sunday,2024-03-03
2024-03-03 14:30:00,115,54.33867271753347,44.60658923259825,Yellow,Fog,0,Medium,14,Sunday,2024-03-03
2024-03-03 14:35:00,86,36.8118396396544,15.498242405542117,Yellow,Clear,0,Medium,14,Sunday,2024-03-03
2024-03-03 14:40:00,14,43.97923288484154,27.07705207279125,Yellow,Fog,0,Low,14,Sunday,2024-03-03
2024-03-03 14:45:00,115,49.57429899554241,25.198865055066136,Green,Fog,1,High,14,Sunday,2024-03-03
2024-03-03 14:50:00,201,38.958854441856346,36.33529781355426,Yellow,Rain,0,High,14,Sunday,2024-03-03
2024-03-03 14:55:00,46,70.91191444636605,90.11956009109032,Yellow,Rain,0,High,14,Sunday,2024-03-03
2024-03-03 15:00:00,18,20.281638555824173,42.15924285007753,Yellow,Rain,0,Medium,15,Sunday,2024-03-03
2024-03-03 15:05:00,88,47.70751225855003,21.154954061769143,Green,Fog,0,Low,15,Sunday,2024-03-03
2024-03-03 15:10:00,179,64.87109957465351,98.84329426498904,Red,Rain,0,High,15,Sunday,2024-03-03
2024-03-03 15:15:00,278,23.10194987456475,76.94829535983574,Yellow,Rain,0,High,15,Sunday,2024-03-03
2024-03-03 15:20:00,212,79.66221098470531,42.98601067566509,Yellow,Rain,0,High,15,Sunday,2024-03-03
2024-03-03 15:25:00,89,13.625450361834217,64.5241582143908,Yellow,Rain,0,High,15,Sunday,2024-03-03
2024-03-03 15:30:00,21,78.27149839535707,29.28560941320347,Yellow,Rain,0,Low,15,Sunday,2024-03-03
2024-03-03 15:35:00,210,64.15291410618991,94.46463380377249,Red,Rain,0,High,15,Sunday,2024-03-03
2024-03-03 15:40:00,30,74.29514307217006,61.872188423588426,Green,Fog,0,Medium,15,Sunday,2024-03-03
2024-03-03 15:45:00,295,42.40177344652732,62.40187668552676,Green,Rain,0,High,15,Sunday,2024-03-03
2024-03-03 15:50:00,24,66.6228368730489,49.12251452542175,Green,Fog,0,Low,15,Sunday,2024-03-03
2024-03-03 15:55:00,185,21.485628269663238,45.83566705992518,Yellow,Fog,0,Medium,15,Sunday,2024-03-03
2024-03-03 16:00:00,27,41.90582670469362,17.26829917959767,Green,Rain,0,Low,16,Sunday,2024-03-03
2024-03-03 16:05:00,162,65.76753099388893,69.28712245814518,Green,Rain,0,Medium,16,Sunday,2024-03-03
2024-03-03 16:10:00,227,8.70738001274525,60.591193019785294,Green,Rain,0,High,16,Sunday,2024-03-03
2024-03-03 16:15:00,94,29.31825627007832,21.415438817204965,Yellow,Rain,0,Medium,16,Sunday,2024-03-03
2024-03-03 16:20:00,210,67.79448680626197,99.14811644336046,Yellow,Rain,0,High,16,Sunday,2024-03-03
2024-03-03 16:25:00,48,58.74962343494944,82.68473744201408,Green,Rain,0,High,16,Sunday,2024-03-03
2024-03-03 16:30:00,47,32.197441294334936,30.710796691274915,Red,Clear,0,Medium,16,Sunday,2024-03-03
2024-03-03 16:35:00,192,13.650555042982722,12.17690934589471,Yellow,Fog,0,High,16,Sunday,2024-03-03
2024-03-03 16:40:00,189,74.4092896734922,91.14743653931777,Red,Fog,0,High,16,Sunday,2024-03-03
2024-03-03 16:45:00,218,56.50082080209291,81.52199073949961,Yellow,Clear,0,High,16,Sunday,2024-03-03
2024-03-03 16:50:00,51,32.017507503272974,84.2648548717916,Green,Rain,0,High,16,Sunday,2024-03-03
2024-03-03 16:55:00,120,20.293276951535702,86.36907575120941,Red,Clear,0,High,16,Sunday,2024-03-03
2024-03-03 17:00:00,78,16.496828705507774,86.41108075501083,Green,Fog,0,High,17,Sunday,2024-03-03
2024-03-03 17:05:00,220,24.51915195596755,74.50673133589797,Yellow,Rain,0,High,17,Sunday,2024-03-03
2024-03-03 17:10:00,255,78.09105815017826,98.985084771471,Yellow,Clear,0,High,17,Sunday,2024-03-03
2024-03-03 17:15:00,149,33.777999048833344,75.09989651302877,Yellow,Fog,0,Medium,17,Sunday,2024-03-03
2024-03-03 17:20:00,192,25.195968963434545,32.89251142288157,Green,Rain,0,Medium,17,Sunday,2024-03-03
2024-03-03 17:25:00,12,19.596423192813063,98.66111442755576,Red,Fog,0,High,17,Sunday,2024-03-03
2024-03-03 17:30:00,103,28.06009060060432,53.93183892731127,Yellow,Rain,0,Medium,17,Sunday,2024-03-03
2024-03-03 17:35:00,164,35.70634580516682,19.890808381327066,Yellow,Rain,0,Medium,17,Sunday,2024-03-03
2024-03-03 17:40:00,254,8.717879253403913,95.71562126191314,Red,Fog,0,High,17,Sunday,2024-03-03
2024-03-03 17:45:00,130,21.230457685290496,24.453447308771917,Yellow,Rain,1,High,17,Sunday,2024-03-03
2024-03-03 17:50:00,230,28.094771099143983,36.24528687837977,Yellow,Fog,0,High,17,Sunday,2024-03-03
2024-03-03 17:55:00,53,53.355518759156254,13.04110756880804,Red,Rain,0,Low,17,Sunday,2024-03-03
2024-03-03 18:00:00,114,24.636299802209493,50.879195496990825,Red,Rain,1,High,18,Sunday,2024-03-03
2024-03-03 18:05:00,52,11.731545496981983,32.85361860427507,Yellow,Fog,0,High,18,Sunday,2024-03-03
2024-03-03 18:10:00,213,33.43810874354156,29.702473728982667,Green,Rain,0,High,18,Sunday,2024-03-03
2024-03-03 18:15:00,123,42.925025617303085,59.872821300803366,Yellow,Fog,1,High,18,Sunday,2024-03-03
2024-03-03 18:20:00,82,28.07948921292632,93.96867899768596,Green,Rain,0,High,18,Sunday,2024-03-03
2024-03-03 18:25:00,175,69.27093521967643,69.0365745805301,Yellow,Fog,1,High,18,Sunday,2024-03-03
2024-03-03 18:30:00,175,17.24796266435949,10.3068035429696,Green,Fog,0,High,18,Sunday,2024-03-03
2024-03-03 18:35:00,291,45.22954833446537,62.261739023487536,Green,Rain,0,High,18,Sunday,2024-03-03
2024-03-03 18:40:00,202,32.126536053026896,94.81207679160444,Red,Fog,0,High,18,Sunday,2024-03-03
2024-03-03 18:45:00,100,32.72967028591748,48.31162053716379,Yellow,Rain,0,Medium,18,Sunday,2024-03-03
2024-03-03 18:50:00,279,21.41449916434335,99.16193766631044,Yellow,Clear,0,High,18,Sunday,2024-03-03
2024-03-03 18:55:00,222,15.159827695422482,96.17469926740038,Green,Rain,1,High,18,Sunday,2024-03-03
2024-03-03 19:00:00,282,79.4900347710703,63.642705252722216,Yellow,Rain,0,High,19,Sunday,2024-03-03
2024-03-03 19:05:00,164,13.147245751490948,30.735986666357235,Green,Fog,0,High,19,Sunday,2024-03-03
2024-03-03 19:10:00,271,45.52192538609596,60.80429770226564,Yellow,Rain,0,High,19,Sunday,2024-03-03
2024-03-03 19:15:00,292,59.85432918203109,12.292138706619378,Red,Fog,0,High,19,Sunday,2024-03-03
2024-03-03 19:20:00,228,66.48681367312113,21.646163384662056,Green,Rain,0,High,19,Sunday,2024-03-03
2024-03-03 19:25:00,297,11.431919623728517,78.93732403473463,Red,Fog,0,High,19,Sunday,2024-03-03
2024-03-03 19:30:00,90,25.241218032573613,37.169281153523634,Yellow,Fog,0,Medium,19,Sunday,2024-03-03
2024-03-03 19:35:00,248,58.446284066489554,66.21205984281102,Red,Rain,1,High,19,Sunday,2024-03-03
2024-03-03 19:40:00,60,25.019430607584702,17.792214657122756,Red,Fog,0,Medium,19,Sunday,2024-03-03
2024-03-03 19:45:00,251,12.110991932976264,65.10491017456945,Green,Clear,0,High,19,Sunday,2024-03-03
2024-03-03 19:50:00,206,10.28741497174648,82.76323952102643,Yellow,Clear,0,High,19,Sunday,2024-03-03
2024-03-03 19:55:00,186,73.63642531177062,12.484808179206004,Yellow,Fog,0,Medium,19,Sunday,2024-03-03
2024-03-03 20:00:00,21,56.552680708524015,37.21558144470768,Green,Rain,0,Low,20,Sunday,2024-03-03
2024-03-03 20:05:00,163,25.66041830597808,79.46837080152656,Yellow,Rain,0,Medium,20,Sunday,2024-03-03
2024-03-03 20:10:00,61,79.4340727801403,46.79854504114364,Red,Rain,1,High,20,Sunday,2024-03-03
2024-03-03 20:15:00,14,20.44033666496296,73.40387924711025,Green,Clear,0,Medium,20,Sunday,2024-03-03
2024-03-03 20:20:00,90,10.755986162131846,84.91725757966941,Yellow,Fog,0,High,20,Sunday,2024-03-03
2024-03-03 20:25:00,236,58.992981113434816,67.79204508768382,Green,Rain,0,High,20,Sunday,2024-03-03
2024-03-03 20:30:00,67,50.64477715520673,66.77445789274044,Green,Rain,0,Medium,20,Sunday,2024-03-03
2024-03-03 20:35:00,110,34.2715693430077,86.26999965230473,Yellow,Fog,0,High,20,Sunday,2024-03-03
2024-03-03 20:40:00,289,50.35870039673655,99.78107681213844,Green,Rain,0,High,20,Sunday,2024-03-03
2024-03-03 20:45:00,237,49.01366227041865,94.24855438536838,Red,Rain,0,High,20,Sunday,2024-03-03
2024-03-03 20:50:00,23,76.07700420444958,57.12209039419948,Green,Fog,0,Medium,20,Sunday,2024-03-03
2024-03-03 20:55:00,160,39.07231184530913,13.682648180898816,Red,Fog,0,Medium,20,Sunday,2024-03-03
2024-03-03 21:00:00,52,47.15274064603974,64.33333271221036,Green,Fog,0,Medium,21,Sunday,2024-03-03
2024-03-03 21:05:00,173,73.9550883000218,24.985435395169407,Green,Fog,0,Medium,21,Sunday,2024-03-03
2024-03-03 21:10:00,85,29.759006451978237,95.43293127372064,Green,Rain,0,High,21,Sunday,2024-03-03
